uri,author,replying_to,text,created_at,depth,likes,reposts
at://did:plc:idwbwjqzvdgz4jv6ivkbfgh4/app.bsky.feed.post/3mlo5hhhlvk2x,dberl.bsky.social,aljazeera.com,tRump Surgeon General way back when:,2026-05-12T15:52:48.389Z,1,0,0
at://did:plc:i2cu3ymzkxhutnamlrnbbo4c/app.bsky.feed.post/3mlo4rbo7rk2w,alexrobinson.bsky.social,aljazeera.com,Someone in 2027 is retweeting this ironically,2026-05-12T15:40:24.119Z,1,4,0
at://did:plc:vi4g3ft445fxnbr3hu3zp3ee/app.bsky.feed.post/3mloahgooks2f,solidarity5ever.bsky.social,alexrobinson.bsky.social,The WHO and other experts were saying that that coronavirus absolutely could become a pandemic and people needed to be aware. It was other people who said they weren't worried.,2026-05-12T16:46:28.799Z,2,1,0
at://did:plc:43mecgsfldhj5spnni6r4zvn/app.bsky.feed.post/3mlo4vydov22k,nathanrmcgrew.bsky.social,alexrobinson.bsky.social,Im here for posterity.,2026-05-12T15:43:02.109Z,2,2,0
at://did:plc:dt3yk5n5tndlteba7e2pigqv/app.bsky.feed.post/3mlo4urrom224,jacqueline99.bsky.social,aljazeera.com,Forgive me if I take this with a massive grain of (aerosol) salt.,2026-05-12T15:42:21.673Z,1,2,0
at://did:plc:vi4g3ft445fxnbr3hu3zp3ee/app.bsky.feed.post/3mloaoko2pk2f,solidarity5ever.bsky.social,jacqueline99.bsky.social,Why? Experts warned about covid possibly becoming a pandemic very early. Hantavirus is a completely different thing.,2026-05-12T16:50:27.854Z,2,3,0
at://did:plc:4kezobt2kbdewkm6c47sma4l/app.bsky.feed.post/3mloaf6hdoc2m,lokivanlodenaken.bsky.social,aljazeera.com,Meanwhile the KLM flight has now two new cases of hanta infection discovered,2026-05-12T16:45:13.061Z,1,4,0
at://did:plc:mf72jwrvs7eqthvw4m6ardkz/app.bsky.feed.post/3mloq3hpq6k2b,bourbonmonk.bsky.social,lokivanlodenaken.bsky.social,"This right here means droplet transmission to me, which is supposed to be rare and not happen without basically being locked in a room with an infected person, or a flying tin can apparently. People are being way too cavelier about this.",2026-05-12T21:26:07.099Z,2,0,0
at://did:plc:4kezobt2kbdewkm6c47sma4l/app.bsky.feed.post/3mlptph73ic27,lokivanlodenaken.bsky.social,bourbonmonk.bsky.social,"How did COVID work?
Tell me 
How
Did
COVID
Work

With transmission droplets in the slipstream of your walk. 

And don't say lies or I got to find my Dutch Moroccan discoverer friend on here. 

So yes this is like COVID

Ain't ready to die again almost from innocent panic like in Feb 2020",2026-05-13T08:03:38.594Z,3,0,0
at://did:plc:4kezobt2kbdewkm6c47sma4l/app.bsky.feed.post/3mlptsxjrr227,lokivanlodenaken.bsky.social,lokivanlodenaken.bsky.social,"Took half a year to a year to collect all proof and do all tests that's why they say can't be COVID was an exception. In 6 months it's official like last time
Mark my words.",2026-05-13T08:05:36.396Z,4,0,0
at://did:plc:mf72jwrvs7eqthvw4m6ardkz/app.bsky.feed.post/3mlpzblczbc2s,bourbonmonk.bsky.social,lokivanlodenaken.bsky.social,"Hanta sure seems like its being tee'd up the same way as covid.

The CDC says ""well it doesnt spread unless they show sypmtoms"" 

covid incubation period is 2 weeks, hanta is 6.",2026-05-13T09:43:15.618Z,5,0,0
at://did:plc:47roy3jyoc3iecc3htx3frwz/app.bsky.feed.post/3mlo52on67c2w,ssgtmullitard.bsky.social,aljazeera.com,"Don't tell the red hats that, they'll take it as a challenge.",2026-05-12T15:45:39.706Z,1,1,0
at://did:plc:43mecgsfldhj5spnni6r4zvn/app.bsky.feed.post/3mlo4veo4fk2k,nathanrmcgrew.bsky.social,aljazeera.com,"Except for this particular strain, which is why this is a whole problem.",2026-05-12T15:42:41.479Z,1,1,0
at://did:plc:vi4g3ft445fxnbr3hu3zp3ee/app.bsky.feed.post/3mloadyfnu22f,solidarity5ever.bsky.social,nathanrmcgrew.bsky.social,No. This strain CAN transmit between humans but it's still exceedingly rare. Other strains can't transmit between humans at all.,2026-05-12T16:44:33.161Z,2,3,0
at://did:plc:43mecgsfldhj5spnni6r4zvn/app.bsky.feed.post/3mlole6uykk27,nathanrmcgrew.bsky.social,solidarity5ever.bsky.social,Yes. And this is the bad strain that does transmit between humans very easily. The other strains don't matter and have no bearing on anything. They dont matter because they aren't the same thing as what we have before us.,2026-05-12T20:01:31.115Z,3,0,0
at://did:plc:vi4g3ft445fxnbr3hu3zp3ee/app.bsky.feed.post/3mlompizsjk2f,solidarity5ever.bsky.social,nathanrmcgrew.bsky.social,"This strain doesn't transmit between humans ""very easily"". There's no hantavirus strain that transmits easily between humans. Why are you lying? The Andes strain is the only strain of hantavirus that transmits between humans AT ALL and it still is incredibly rare for it to do so.",2026-05-12T20:25:44.598Z,4,0,0
at://did:plc:43mecgsfldhj5spnni6r4zvn/app.bsky.feed.post/3mlotofp72s27,nathanrmcgrew.bsky.social,solidarity5ever.bsky.social,"Huh, interesting that you come out hot and say I'm lying. Why would you do that?",2026-05-12T22:30:23.744Z,5,0,0
at://did:plc:vi4g3ft445fxnbr3hu3zp3ee/app.bsky.feed.post/3mloui6qiuc2z,solidarity5ever.bsky.social,nathanrmcgrew.bsky.social,You're coming out hot with bizarre anti-intellectualism and straight up false information and leaning into a bit of a forming panic. Maybe you need to reexamine what you're doing because the WHO and all other global experts aren't conspiring to downplay a potential pandemic. It's just not worrying.,2026-05-12T22:44:48.861Z,6,0,0
at://did:plc:43mecgsfldhj5spnni6r4zvn/app.bsky.feed.post/3mlozaodpsc2v,nathanrmcgrew.bsky.social,solidarity5ever.bsky.social,Breathe.,2026-05-13T00:10:05.494Z,7,0,0
at://did:plc:vi4g3ft445fxnbr3hu3zp3ee/app.bsky.feed.post/3mlp4dawgps2z,solidarity5ever.bsky.social,nathanrmcgrew.bsky.social,"Are you trying to tell the person who ended their reply with ""it's just not worth worrying"" that they're the excessively emotional one? You're out here spreading anxiety about an impossibility. Nate, hon, you should just delete your ignorant, but not lying, comments.",2026-05-13T01:05:13.315Z,8,1,0
at://did:plc:43mecgsfldhj5spnni6r4zvn/app.bsky.feed.post/3mlpa5lhxs22v,nathanrmcgrew.bsky.social,solidarity5ever.bsky.social,"You have failed to prove your point because you're too busy being angry and calling me names. Show me data, links to trusted experts to correct me. Nah, you just roll in with ""it doesn't transmit easily"", ""why are you lying"" and ""youre an anti-intellectual. Well, you sure made me change my opinion.",2026-05-13T02:13:38.017Z,9,0,0
at://did:plc:vi4g3ft445fxnbr3hu3zp3ee/app.bsky.feed.post/3mlpodswkgk2z,solidarity5ever.bsky.social,nathanrmcgrew.bsky.social,I didn't call you names and you're replying to a link that quotes the WHO. Your initial comment is arguing with trusted experts.,2026-05-13T06:27:39.546Z,10,0,0
at://did:plc:x3gpijgmj3weai5xjxlpuab3/app.bsky.feed.post/3mlmac3xe522n,ninawildflower.bsky.social,,"I know I look like I'm an expert on hantavirus, but I'm not.",2026-05-11T21:38:10.293Z,0,67,4
at://did:plc:tmsjvjs46bqytrz4zrcn5uto/app.bsky.feed.post/3mlmziorkhc2c,esmcslifer.bsky.social,ninawildflower.bsky.social,Six weeks incubation -- yikes!,2026-05-12T05:09:14.905Z,1,0,0
at://did:plc:ae6puiodts5uyr3brurmczon/app.bsky.feed.post/3mlmc7f4drc2t,beegee444.bsky.social,ninawildflower.bsky.social,Just an expert on staying healthy.,2026-05-11T22:12:26.721Z,1,2,0
at://did:plc:5j5uprvf4kozr3y5s2lwjjco/app.bsky.feed.post/3mllok2zclk2p,gentlemanocto.bsky.social,flailmorpho.bsky.social,I keep reading in krusty the klowns voice because of an old gag,2026-05-11T16:20:30.378Z,1,1,0
at://did:plc:74yepiw5kas7nxrpukv4yl2k/app.bsky.feed.post/3mlmqon7xek2n,mogdaddy88.bsky.social,,QRP with the doctor you'd trust leading the hantavirus response instead of RFK Jr.,2026-05-12T02:31:30.918Z,0,55,9
at://did:plc:wncoqjggfsmz2mxrvydlw5gv/app.bsky.feed.post/3mlmrx23xo22j,animystic.net,mogdaddy88.bsky.social,"Good Lord, please never give RFK Jr. a lab",2026-05-12T02:54:06.609Z,1,4,0
at://did:plc:vegphqy5lgw23qyheaaitem4/app.bsky.feed.post/3mlmvbgd3ik23,misterysci.bsky.social,animystic.net,I agree. Don’t give him a Labrador.,2026-05-12T03:53:36.194Z,2,2,0
at://did:plc:qla3o7k3epj3imobsxkprxbn/app.bsky.feed.post/3mlmugaum5s2l,propolis-labs.bsky.social,animystic.net,Idk. Labs have things like dimethyl mercury and hydrofluoric acid in them,2026-05-12T03:38:24.507Z,2,1,0
at://did:plc:74yepiw5kas7nxrpukv4yl2k/app.bsky.feed.post/3mlmundk7fc2m,mogdaddy88.bsky.social,animystic.net,The worm in his brain world just use it to make more worms. What's the concern?,2026-05-12T03:42:22.194Z,2,1,0
at://did:plc:wncoqjggfsmz2mxrvydlw5gv/app.bsky.feed.post/3mlmutmjccs2z,animystic.net,mogdaddy88.bsky.social,He's the kind of person who would try to create roadkill chimeras,2026-05-12T03:45:52.927Z,3,3,0
at://did:plc:74yepiw5kas7nxrpukv4yl2k/app.bsky.feed.post/3mlmuz63hg22m,mogdaddy88.bsky.social,animystic.net,... Well shit I didn't think about that.,2026-05-12T03:48:59.120Z,4,2,0
at://did:plc:v4yk5ue7n2fgdeugqwtvsqyn/app.bsky.feed.post/3mlmvyip55k2g,gothmama.bsky.social,mogdaddy88.bsky.social,This is so wrong...,2026-05-12T04:06:30.439Z,1,1,0
at://did:plc:74yepiw5kas7nxrpukv4yl2k/app.bsky.feed.post/3mlmuln4g3k2m,mogdaddy88.bsky.social,newrem.bsky.social,I stand by it,2026-05-12T03:41:25.119Z,2,2,0
at://did:plc:tkfgubnnnlbcwxdn5kgvpnr3/app.bsky.feed.post/3mlnslt6ywc2a,buckaroosbonsai.bsky.social,mogdaddy88.bsky.social,Noooooo not Shou Tucker! But probably still a better choice than RFK Jr.,2026-05-12T12:38:23.749Z,1,1,0
at://did:plc:ptql2djmb7v4diujhbd27cn7/app.bsky.feed.post/3mlms3wgess2x,mal-content.bsky.social,mogdaddy88.bsky.social,Tucker is a monster… but he did (kinda) get results.,2026-05-12T02:56:50.527Z,1,5,0
at://did:plc:gojs4hawf76e6ndfnjvlpgue/app.bsky.feed.post/3mln53evz4c2g,emmajuned.bsky.social,mogdaddy88.bsky.social,This is a hard one. But still preferable,2026-05-12T06:13:23.325Z,1,1,0
at://did:plc:a7ijuhwyhkjsqz5p4kjvmwxp/app.bsky.feed.post/3mlmzsjxocs2s,justicemustdie.bsky.social,mogdaddy88.bsky.social,"Shou Tucker created a chimera of his own child just to continue to get state funding to continue his research, and still would handle Hanta better.",2026-05-12T05:14:45.408Z,1,1,0
at://did:plc:5dp4ijlqr3r7atbrklmfij3v/app.bsky.feed.post/3mllpn5pyv22i,poppyhaze.bsky.social,,check the date,2026-05-11T16:40:07.644Z,0,173,15
at://did:plc:niyqmigkr2gd2gflgqc2smkm/app.bsky.feed.post/3mllpzwspa22w,seethingshrew.bsky.social,poppyhaze.bsky.social,This one has been fuckin wild bc my dad had to be briefed on Hantavirus bc he worked for one of those historic abandoned Gold Rush towns in the Nevada desert. Mice would be in those buildings from like 1840. Was not expecting to hear about it again,2026-05-11T16:47:16.600Z,1,8,0
at://did:plc:hnrk2g7zc4goy2ogbdkcf3k5/app.bsky.feed.post/3mllqhxk56k2t,diedfrombeing.labeledrude.online,poppyhaze.bsky.social,the Haze in Rev Poppy Haze is the haze of revelation,2026-05-11T16:55:07.131Z,1,3,0
at://did:plc:i3v6g3bklxo55bcnq2ihpzyv/app.bsky.feed.post/3mllr4uky6s25,jhb.bsky.social,diedfrombeing.labeledrude.online,It’s the “vapors” from the Oracle at Delphi.,2026-05-11T17:06:48.655Z,2,2,0
at://did:plc:uo2fna47c4v6zcnklxfhcvjb/app.bsky.feed.post/3mlhwab7z6k2m,cwebbonline.com,,"This feels like malpractice to me.

🚨 CDC officials tracking the hantavirus outbreak aboard a luxury cruise ship say there is no mandatory quarantine for the 17 Americans awaiting repatriation.

What could possibly go wrong?",2026-05-10T04:27:32.346Z,0,3586,1292
at://did:plc:zxwld4dq4wgonlkp5ouhsi2o/app.bsky.feed.post/3mliok3gy6s23,sheryl2030.bsky.social,cwebbonline.com,"Also seems exactly like what they did when COVID was starting. Went and got Americans from China, no quarantine, and BAM!, instant pandemic. This is just nuts! I understand this virus could be contained if appropriate steps are taken?",2026-05-10T11:42:31.629Z,1,2,0
at://did:plc:zvb5uhp54f4xir54qxxwoovs/app.bsky.feed.post/3mlizqga3ik25,zokilavabe.bsky.social,cwebbonline.com,They want to kill us all,2026-05-10T15:02:55.426Z,1,0,0
at://did:plc:zus33p6nnh3zxbpheaug7rhw/app.bsky.feed.post/3mlhy44asjs2q,leecle.bsky.social,cwebbonline.com,"There are 6 Canadians in Canada & 4 on ship all isolating & monitored for 30 days. 
None showing symptoms.",2026-05-10T05:01:00.396Z,1,15,0
at://did:plc:zqedkpxa5oqtlq65byoeu3kv/app.bsky.feed.post/3mligktts4k25,zigzaggreen.bsky.social,cwebbonline.com,"I hope they invite the 17 to the Shithoues and give trump a big wet, sloppy kiss. You know where I'm going with that.",2026-05-10T09:19:47.282Z,1,1,0
at://did:plc:zncvui6mb47pwgfzgeg7ewmg/app.bsky.feed.post/3mliaqba4ws2s,bettevcollins.bsky.social,cwebbonline.com,"Stock up, people

We just bought N95 masks, Lysol wipes, hand sanitizer, gloves & most importantly extra toilet paper",2026-05-10T07:35:26.639Z,1,2,0
at://did:plc:zms6tep6pg5xbkazq5rfece3/app.bsky.feed.post/3mlid3g3ed22r,snoeifout.bsky.social,cwebbonline.com,Strange. The folks disembarking here in the Netherlands are required to quarantine?,2026-05-10T08:17:28.309Z,1,4,1
at://did:plc:bth65zrpcribjcgsnc4erm64/app.bsky.feed.post/3mliucfjyms2m,buca.bsky.social,snoeifout.bsky.social,Canada too. This is American exceptionalism at work once again.,2026-05-10T13:25:36.232Z,2,2,0
at://did:plc:zh5nqspvhgxfepfqmublbg4b/app.bsky.feed.post/3mliyj45cak2q,rhodewarrior.bsky.social,cwebbonline.com,Send them to Washington DC,2026-05-10T14:40:56.227Z,1,0,0
at://did:plc:zgg3ur4j6q5ier3swmi2wz76/app.bsky.feed.post/3mlhwzqlyk22x,lafourchette.bsky.social,cwebbonline.com,"they don’t want to cause a panic, right?",2026-05-10T04:41:47.329Z,1,1,0
at://did:plc:zcdogsjaeiyos2ach34avlwf/app.bsky.feed.post/3mlj2gjigts2g,doceliot.bsky.social,cwebbonline.com,"Do not assume that because I am an MD I know anything about this.
I do not.
But basing such a crucial decision on ""the data we have"" for a brand new situation is inadequate.
Hopefully they are correct in their preliminary assumption that contagion ends with symptoms.",2026-05-10T15:15:17.043Z,1,2,0
at://did:plc:z5rpl6lisernozbjfl6xfua6/app.bsky.feed.post/3mlhwlbdkpc2a,rapbastardz.bsky.social,cwebbonline.com,"CDC cruise ship inspectors fired.
mRNA vaccine research gutted.

Prez says:
Probably nothing.
We’ll hope for the best.
We’ll see what happens.
Just like he did when he presided over COVID, but then we had a bunch of adults in the room surrounding him with some safeguards.

Guard rails off now.",2026-05-10T04:33:41.561Z,1,150,22
at://did:plc:5ipgk4whid5pgzxrwe6xqmy2/app.bsky.feed.post/3mli5jykp322d,materialculture.bsky.social,rapbastardz.bsky.social,Hide the bleach.,2026-05-10T06:38:14.996Z,2,34,0
at://did:plc:z5rpl6lisernozbjfl6xfua6/app.bsky.feed.post/3mli5nf2ths24,rapbastardz.bsky.social,materialculture.bsky.social,No way. Best thing we can hope for is MAGAs giving themselves all sorts of crazy home remedies and precautionary measures.,2026-05-10T06:40:08.771Z,3,44,2
at://did:plc:nyt6jzfvz66dgg2e4fzmeln7/app.bsky.feed.post/3mliwclr33k26,siamesemom.bsky.social,rapbastardz.bsky.social,"I’m hoping they all find the pockets of polio, tetanus & botulism so we can gladly say bye bye!",2026-05-10T14:01:30.238Z,4,1,0
at://did:plc:ed2yfpnthaiarcuhkdoikk7i/app.bsky.feed.post/3mlk4gq6t6k2c,siameselover3.bsky.social,rapbastardz.bsky.social,On Fox News they’ve been advertising a home health kit. With various medications you would need if you were to get sick. The number one medication ivermectin.,2026-05-11T01:23:51.291Z,4,2,0
at://did:plc:2or6kai62nda3sgkl6wawiju/app.bsky.feed.post/3mli4ikezqk27,cats-wink.bsky.social,rapbastardz.bsky.social,"This has nothing to do with inspectors. It is not going to become a pandemic because it is following normal characteristics of the Argentina variety. If the US variety starts spreading person-to-person, we should worry.",2026-05-10T06:19:32.835Z,2,7,0
at://did:plc:z4khs4phjw5hkoyq3kssu3lk/app.bsky.feed.post/3mlifx3emsc2r,jbrdtrd.bsky.social,cwebbonline.com,It’s been a while since Trump mismanaged a deadly outbreak. Looks like 2026 could be his new 2020.,2026-05-10T09:08:44.085Z,1,3,0
at://did:plc:z3kaefzxold5dgbr5fcdvtqa/app.bsky.feed.post/3mlimxijtk22j,wemdmj.bsky.social,cwebbonline.com,And with the World Cup soon to start.,2026-05-10T11:14:14.081Z,1,2,0
at://did:plc:z263hkwg2geayqpnj7vm5zln/app.bsky.feed.post/3mli5iskxqs2j,onedandelion.bsky.social,cwebbonline.com,Sabotage.,2026-05-10T06:37:35.156Z,1,4,0
at://did:plc:yzq63mx26d6ut4sxdywyohxy/app.bsky.feed.post/3mljv5v7hhs2t,bigbossluffy.bsky.social,cwebbonline.com,Just to be clear one of the main ways hantavirus is transmitted is through rodent droppings and if the people got it on the Cruise ship than that means its loaded with rodents.,2026-05-10T23:13:38.372Z,1,1,0
at://did:plc:yys46yde4vmpvz65wuzelju4/app.bsky.feed.post/3mlhzjwrefk2r,roadreclaimed.bsky.social,cwebbonline.com,Drop them off at Mara Lardo,2026-05-10T05:26:38.151Z,1,38,0
at://did:plc:dk5wtvhh5lqivieca2hkrsth/app.bsky.feed.post/3mli44ic6bk2p,tryn2bkind.bsky.social,roadreclaimed.bsky.social,That might be viewed as unconstitutionalally cruel and unusual.,2026-05-10T06:12:47.990Z,2,7,0
at://did:plc:yre4r65adsuqwcfgxsshz6q2/app.bsky.feed.post/3mli54uwmtc2l,sunniedayye.bsky.social,cwebbonline.com,Put them in the ballroom.  Problem solved.,2026-05-10T06:30:54.985Z,1,19,0
at://did:plc:lhw753ahm7rz7ze4nofbdlzn/app.bsky.feed.post/3mliuvzvkz22y,mannycat.bsky.social,sunniedayye.bsky.social,there ya go!,2026-05-10T13:36:35.116Z,2,4,0
at://did:plc:yllhhhdwll6qbdap5bnc3k7g/app.bsky.feed.post/3mljnmofuos2b,zlareau.bsky.social,cwebbonline.com,"Those passengers are wealthy so we can’t possibly inconvenience them anymore than they already have been.  
If it were marginalized residents on a ferry, yeah quarantine for a year",2026-05-10T20:58:44.623Z,1,0,0
at://did:plc:yjx6nprltm2pmf3463a6oddk/app.bsky.feed.post/3mljiv4wz4s2v,shirosune.bsky.social,cwebbonline.com,"So they're just trying to infect the mainland, cool",2026-05-10T19:33:59.592Z,1,0,0
at://did:plc:yc5cj47rr6vug6hwvxh4mj5s/app.bsky.feed.post/3mlinyqkl4c2o,fauxrrari1.bsky.social,cwebbonline.com,I guess RFK JrK has weighed in on the situation.,2026-05-10T11:32:49.788Z,1,0,0
at://did:plc:y7mltaoj72c5ydh35sjjm34n/app.bsky.feed.post/3mliljpczmc26,oldjedimaster.bsky.social,cwebbonline.com,I’ll be more than happy to chip in to pay for their flights to DC to testify before Congress/RFK Jr. to describe what they experienced.,2026-05-10T10:48:37.694Z,1,0,0
